index,Luminance Non-Windowed,C1,C2,C3,Time,Sound Amplitude,Respiration Synchrony,Dancer Acceleration Non-Windowed,Dancer Distance Non-Windowed,Choreographer/Performer Rating,Dramaturg Rating,Collaborator/Performer Rating,Dancer Acceleration,Dancer Distance,Audio RMS,Audio Pulse Clarity,Luminance
2747,0.04406744,-1.3017055,0.30884302,-1.3571281,2747.0,-0.0604,0.30046371,1.027478018,0.086956731,0.885454545,0.998266898,0.733990148,0.998667174,0.087504316,0.004589219,0.817166303,45.94079958
2748,0.040683256,-0.052958243,-0.17613159,-1.5693667,2748.0,0.102,0.11132845,1.003311194,0.090413081,0.885454545,0.998266898,0.733990148,0.998959836,0.087687462,0.005276815,0.801205197,45.93798255
2749,0.033628495,0.27983916,0.17056695,-1.1746926,2749.0,-0.23,-0.47516596,1.022784498,0.085758442,0.885454545,0.998266898,0.733990148,0.998445184,0.08669508,0.004616646,0.762960502,45.92984232
2750,0.034568677,0.73322004,0.69258314,-1.0424752,2750.0,0.176,-0.44305357,1.021262466,0.084242194,0.885454545,0.998266898,0.733990148,0.998248912,0.086185897,0.00550351,0.716316876,45.91608321
2751,0.027608625,0.69098771,1.0376322,-0.66656035,2751.0,0.0439,-0.73082787,1.015129848,0.080241939,0.885454545,0.998266898,0.733990148,0.997691601,0.085296501,0.004952296,0.737627574,45.89093451
2752,0.027994196,0.72692382,1.8965513,-0.76129889,2752.0,-0.229,-1.248346,1.018594684,0.090756639,0.885454545,0.998266898,0.733990148,0.997629372,0.084772834,0.004080981,0.707429826,45.86597207
2753,0.033626517,-0.69784665,2.0207882,-0.63225931,2753.0,0.0527,-1.2588937,1.01224806,0.083818918,0.885454545,0.998266898,0.733990148,0.997089293,0.084267647,0.004508535,0.73521352,45.84513718
2754,0.032124162,-0.77165651,1.0640268,-0.69244665,2754.0,-0.147,-0.82620984,1.016897057,0.083048874,0.885454545,0.998266898,0.733990148,0.996652257,0.085417282,0.002964475,0.698188271,45.84052038
2755,0.026617506,-0.44152796,0.59572804,-0.88671649,2755.0,0.211,-0.72080302,1.012555421,0.083007305,0.885454545,0.998266898,0.733990148,0.996874654,0.087717391,0.004586731,0.636099757,45.84512231
2756,0.026605024,0.5636189,0.52900952,-0.74984396,2756.0,0.161,-0.23448932,1.008945864,0.08136283,0.885454545,0.998266898,0.733990148,0.998841138,0.090423186,0.003368015,0.621983629,45.86544555
2757,0.024678886,0.99946666,-0.12397934,-0.52048004,2757.0,-0.00778,-0.22269832,1.009174189,0.08364739,0.885454545,0.998266898,0.733990148,1.001057456,0.091662175,0.002986389,0.602259758,45.88766528
2758,0.021742246,3.5455043,0.16991217,-0.89602619,2758.0,-0.234,0.028426178,1.012199185,0.090515227,0.885454545,0.998266898,0.733990148,1.002150293,0.093921909,0.003578147,0.533331854,45.90176799
2759,0.028428801,4.4524903,0.42658803,-1.1444527,2759.0,0.202,-0.12540516,0.998283082,0.093203706,0.885454545,0.998266898,0.733990148,1.003868893,0.096170904,0.003088921,0.575508125,45.91059932
2760,0.031195494,3.8701634,0.28985134,-1.0290185,2760.0,-0.0917,-0.053419642,1.585448116,0.098740346,0.885454545,0.998266898,0.733990148,1.006057375,0.098002281,0.002645221,0.604420098,45.91333461
2761,0.029483789,2.6630242,0.15424448,-1.1506149,2761.0,0.307,-0.38804144,1.304368007,0.090952983,0.885454545,0.998266898,0.733990148,1.00547151,0.100254827,0.00360672,0.587483877,45.91145206
2762,0.035157346,2.5161819,-0.090449609,-1.1418384,2762.0,-0.162,-0.12218183,1.027839253,0.091679732,0.885454545,0.998266898,0.733990148,1.004012261,0.103019258,0.002750299,0.631992597,45.91071079
2763,0.034207077,0.58731043,-0.51368994,-0.85520822,2763.0,0.0274,-0.67574251,1.839110596,0.099812275,0.885454545,0.998266898,0.733990148,1.005723687,0.104593648,0.002912136,0.658526021,45.91239771
2764,0.029683193,-0.005288218,-0.51585674,-0.95611823,2764.0,-0.105,-0.72425622,1.56807932,0.102890357,0.885454545,0.998266898,0.733990148,1.005890447,0.105501016,0.002149536,0.636467149,45.90978407
2765,0.03358262,0.52935117,-0.61205393,-1.1809703,2765.0,0.0312,-0.80609256,1.007474309,0.105171857,0.885454545,0.998266898,0.733990148,1.004510783,0.105762493,0.002254221,0.630024042,45.91441741
2766,0.03148203,0.8764509,-1.0358262,-0.81021565,2766.0,0.201,-0.97399867,1.085840076,0.10525392,0.885454545,0.998266898,0.733990148,1.006572047,0.105947299,0.002967408,0.607217303,45.91964946
2767,0.028047613,0.43837279,-1.2308997,-0.85815084,2767.0,-0.111,-0.31858116,1.378341404,0.105934148,0.885454545,0.998266898,0.733990148,1.007355946,0.105992851,0.003471554,0.547242644,45.92077291
2768,0.033389856,0.34829903,-1.6232934,-0.96005076,2768.0,0.228,0.37968752,1.010679774,0.105934148,0.885454545,0.998266898,0.733990148,1.007893915,0.10605091,0.003576784,0.456644085,45.91993579
2769,0.034513654,0.068759248,-1.7969737,-0.63365757,2769.0,-0.188,2.2573242,0.997489926,0.105934148,0.885454545,0.998266898,0.733990148,1.009876837,0.106130372,0.003578007,0.531954573,45.92557978
2770,0.031109151,-0.22036777,-1.7084755,-0.56797749,2770.0,0.0626,2.8273144,0.997983792,0.105934148,0.885454545,0.998266898,0.733990148,1.012542311,0.106209834,0.003271233,0.564978434,45.92818431
2771,0.034871811,-0.081719883,-1.5295044,-0.3641395,2771.0,-0.0585,3.9262824,0.999806125,0.105934148,0.885454545,0.998266898,0.733990148,1.012283985,0.105942569,0.003230717,0.597565261,45.93175697
2772,0.034807124,0.034001637,-1.4730726,-0.38438788,2772.0,0.127,2.9593585,0.999223135,0.105934148,0.885454545,0.998266898,0.733990148,1.013778913,0.10534601,0.002721577,0.650226129,45.92818649
2773,0.030897464,0.30421999,-0.75555182,-0.15786642,2773.0,0.192,2.2267835,1.005694412,0.106335337,0.885454545,0.998266898,0.733990148,1.014620245,0.104634988,0.004176378,0.630080655,45.92098471
2774,0.033646315,0.23255654,-0.00669668,0.52590084,2774.0,-0.284,0.94774961,0.994029209,0.106335337,0.885454545,0.998266898,0.733990148,1.014855917,0.103870517,0.004068512,0.631047743,45.90655431
2775,0.027223212,-0.22825532,-0.2072154,0.80054569,2775.0,0.194,0.45302117,0.959281987,0.106335337,0.885454545,0.998266898,0.733990148,1.013401247,0.102943303,0.003640108,0.621343499,45.8963276
2776,0.028834271,0.066934854,-0.4184415,0.4609327,2776.0,-0.114,0.14640762,1.837930153,0.102642379,0.885454545,0.998266898,0.733990148,1.014096916,0.102364479,0.003132205,0.589462585,45.8876373
2777,0.033191034,0.38123226,-0.18501636,0.37974319,2777.0,0.249,-0.34009361,1.912310304,0.102642379,0.885454545,0.998266898,0.733990148,1.014023111,0.102260375,0.002902127,0.525650912,45.88848404
2778,0.030099108,0.19252737,0.081052452,0.5868867,2778.0,-0.162,-0.49562642,1.186520607,0.102642379,0.885454545,0.998266898,0.733990148,1.013884018,0.102156271,0.003956784,0.541306495,45.89885725
2779,0.02466791,0.019093733,-0.12306381,0.12561145,2779.0,0.0386,-0.57523626,1.559506311,0.101702428,0.885454545,0.998266898,0.733990148,1.013782242,0.102084213,0.001900605,0.548142418,45.91038608
2780,0.029953487,-0.15740089,-0.022115501,0.32228842,2780.0,0.154,-0.36979365,1.773198198,0.101702428,0.885454545,0.998266898,0.733990148,1.013680367,0.102174898,0.00253871,0.529423323,45.92158578
2781,0.031525482,-0.21768467,0.24307439,0.3262265,2781.0,-0.23,-0.19187537,1.878731938,0.102138688,0.885454545,0.998266898,0.733990148,1.075135549,0.102263919,0.003803076,0.583614378,45.92902354
2782,0.027626278,1.4643731,0.05715546,0.4132469,2782.0,0.241,-0.4942801,1.256718966,0.102138688,0.885454545,0.998266898,0.733990148,1.15319601,0.102263919,0.00458885,0.452042513,45.93611924
2783,0.035282179,1.5542771,-0.12643504,0.009607431,2783.0,-0.0878,-0.59692329,2.766472206,0.102138688,0.885454545,0.998266898,0.733990148,1.157559502,0.102263919,0.003186702,0.428853408,45.94313404
2784,0.034243082,2.1991758,-0.51190394,-0.40306726,2784.0,0.213,-0.48479307,2.021286866,0.102138688,0.885454545,0.998266898,0.733990148,1.222468878,0.102263919,0.00557379,0.441569783,45.95088791
2785,0.032586899,2.9532523,-0.59652007,-0.89159614,2785.0,0.082,0.72534853,1.989553389,0.102138688,0.885454545,0.998266898,0.733990148,1.338425107,0.102263919,0.002880514,0.436136887,45.94912601
2786,0.037175432,2.623414,-0.31433654,-1.0059146,2786.0,-0.0895,0.089149453,1.932966695,0.102138688,0.885454545,0.998266898,0.733990148,1.333228041,0.102263919,0.004821787,0.407837126,45.94893743
2787,0.035460464,0.86696529,-0.39721864,-1.0768279,2787.0,-0.288,-0.13867806,1.750532189,0.102138688,0.885454545,0.998266898,0.733990148,1.31873934,0.102263919,0.004668877,0.422383844,45.95658532
2788,0.031296252,0.80635935,-1.0790663,-0.58354539,2788.0,0.219,-0.51798004,1.700587285,0.102138688,0.885454545,0.998266898,0.733990148,1.388794092,0.102263919,0.005891143,0.433585776,45.95952558
2789,0.038078276,0.14165832,-0.6561206,-0.47556743,2789.0,0.228,-0.80485845,1.389264631,0.102138688,0.885454545,0.998266898,0.733990148,1.415515891,0.102263919,0.004931276,0.481026783,45.97057846
2790,0.034522313,-0.56252289,-0.33102167,-0.30420971,2790.0,-0.361,-1.157204,0.793697565,0.102138688,0.885454545,0.998266898,0.733990148,1.332080737,0.102263919,0.005399729,0.507954598,45.99472789
2791,0.03169364,-0.5981406,-0.39398029,-0.26628217,2791.0,0.151,-1.0771127,0.985968841,0.102138688,0.885454545,0.998266898,0.733990148,1.277681281,0.102263919,0.005071127,0.492365817,46.02207762
2792,0.03840337,0.20027579,-0.2446329,-0.27100709,2792.0,0.349,-0.77176452,1.982752348,0.102138688,0.885454545,0.998266898,0.733990148,1.251138783,0.102263919,0.004463732,0.52236114,46.04878095
2793,0.040641634,0.51060784,0.12491304,-0.6604178,2793.0,-0.451,-0.84291613,1.953215934,0.102138688,0.885454545,0.998266898,0.733990148,1.200986027,0.102263919,0.00576704,0.508445616,46.07539506
2794,0.036232336,0.8556121,0.14989653,-0.69489259,2794.0,0.287,-0.66806865,1.169374259,0.102138688,0.885454545,0.998266898,0.733990148,1.119974128,0.102263919,0.002572043,0.466126006,46.10193773
2795,0.044144068,0.95010471,0.016768968,-0.89855945,2795.0,-0.113,-0.59148896,0.807814844,0.102138688,0.885454545,0.998266898,0.733990148,1.088238778,0.102263919,0.004042083,0.455301325,46.12263025
2796,0.045699187,0.50368977,-0.32532546,-0.87491769,2796.0,-0.0706,-0.5595004,2.252936506,0.102138688,0.885454545,0.998266898,0.733990148,1.086791421,0.102263919,0.00403435,0.400226946,46.14900671
2797,0.047017266,-0.4064717,-0.63259995,-0.4470343,2797.0,0.385,0.27282912,1.467953256,0.102138688,0.885454545,0.998266898,0.733990148,1.052500754,0.102263919,0.003361284,0.388025136,46.17616697
2798,0.049055295,-0.37096417,-0.4536618,0.18832839,2798.0,-0.389,0.45702058,1.585346229,0.102138688,0.885454545,0.998266898,0.733990148,1.053740658,0.102263919,0.004942687,0.406078156,46.20450191
2799,0.04560319,0.017815499,-0.46556759,-0.07636153,2799.0,0.178,0.51361972,2.252661695,0.102138688,0.885454545,0.998266898,0.733990148,1.152527173,0.102263919,0.004473167,0.393070522,46.20266202
2800,0.047229611,1.1202534,0.005592487,-0.18881363,2800.0,0.331,-0.094136804,2.075708704,0.102138688,0.885454545,0.998266898,0.733990148,1.233888429,0.102263919,0.004022051,0.413854997,46.19025848
2801,0.052582507,2.1876292,0.96465343,-0.31157234,2801.0,-0.302,-0.001178182,1.184434185,0.102138688,0.885454545,0.998266898,0.755336617,1.241839913,0.102263919,0.005066213,0.459453384,46.17931237
2802,0.05938614,2.2782605,1.4422971,-0.95076185,2802.0,0.286,-1.152077,1.753723378,0.102138688,0.885454545,0.998266898,0.798029557,1.249325472,0.102000919,0.004468165,0.455530019,46.15766183
2803,0.060082577,2.4338417,1.2194171,-1.0444089,2803.0,-0.0806,-1.190008,1.44514802,0.102138688,0.885454545,0.998266898,0.798029557,1.315268655,0.100974632,0.005258291,0.531927799,46.13225678
2804,0.059380567,1.9656439,0.74908006,-0.6948216,2804.0,-0.106,-1.2116565,1.206512212,0.102138688,0.885454545,0.998266898,0.798029557,1.334555984,0.099642665,0.004538895,0.559807134,46.14493067
2805,0.047333672,0.67475653,0.26418975,-0.75998491,2805.0,0.044,-1.2487464,2.000029745,0.102138688,0.885454545,0.998266898,0.798029557,1.337606072,0.098310699,0.004290065,0.550259558,46.17028077
2806,0.048999432,-0.73886085,-0.19655816,-0.28196537,2806.0,0.143,-1.1426851,1.427789846,0.102138688,0.885454545,0.998266898,0.798029557,1.354898149,0.096978732,0.004411058,0.571476829,46.17386936
2807,0.053744428,-0.66176414,-0.23746945,-0.26130083,2807.0,0.0696,-1.0492244,1.463995522,0.099718436,0.885454545,0.998266898,0.798029557,1.373020101,0.095981581,0.004717543,0.59036339,46.18993506
2808,0.050004037,-0.83525443,-0.2741589,-0.73779702,2808.0,-0.115,-0.29149148,1.432747434,0.095012829,0.885454545,0.998266898,0.798029557,1.347176671,0.095812334,0.004091546,0.616093293,46.21406534
2809,0.053479718,-0.98120511,-0.11499516,-0.9567641,2809.0,0.0238,-0.1219962,1.268787204,0.095012829,0.885454545,0.998266898,0.798029557,1.249744037,0.095948766,0.005214882,0.666859514,46.22287526
2810,0.063077278,-0.89585525,-0.37043086,-1.000352,2810.0,0.135,0.14957662,1.067815532,0.095012829,0.885454545,0.998266898,0.798029557,1.236435683,0.096644196,0.00546341,0.68921321,46.23495291
2811,0.05363747,-0.96658731,-1.2643453,-1.2988155,2811.0,-0.0981,0.096928477,1.916330614,0.095012829,0.885454545,0.998266898,0.798029557,1.247435736,0.099850602,0.005000022,0.683436379,46.26023697
2812,0.054269698,-0.92489052,-0.97885835,-1.3240166,2812.0,-0.0083,-0.29380065,2.792118964,0.095699861,0.885454545,0.998266898,0.798029557,1.299521802,0.103017162,0.004235088,0.667449139,46.27191108
2813,0.06072308,-0.56404704,-0.67347991,-1.3892708,2813.0,0.262,-0.68637359,1.30676644,0.095699861,0.885454545,0.998266898,0.798029557,1.327254849,0.106119107,0.004685564,0.623010916,46.27901182
2814,0.061383899,-0.19442618,-0.94303697,-1.4253933,2814.0,-0.249,-0.66868681,1.512121934,0.095699861,0.885454545,0.998266898,0.798029557,1.419371577,0.109221051,0.002853962,0.63263095,46.29976013
2815,0.060591011,-0.076860599,0.190751,-0.41347399,2815.0,0.194,-0.51336348,1.360995127,0.111151892,0.885454545,0.998266898,0.798029557,1.388922129,0.111763998,0.007312816,0.624466359,46.31966725
2816,0.066575726,0.03105613,1.1075703,-0.53161389,2816.0,-0.0194,-0.56126696,2.41981245,0.111941943,0.885454545,0.998266898,0.798029557,1.443386387,0.111795968,0.003465912,0.618967726,46.33465447
2817,0.064471248,0.1132805,2.5225232,0.12241047,2817.0,0.143,-0.58450311,1.042965504,0.111941943,0.885454545,0.998266898,0.798029557,1.443953269,0.111795968,0.005635466,0.630041957,46.34057029
2818,0.060893924,0.94803506,3.9278128,1.6994498,2818.0,-0.137,-0.54270774,0.998594572,0.111941943,0.885454545,0.998266898,0.798029557,1.409468098,0.111795968,0.001801504,0.621482667,46.35624681
2819,0.069004988,1.0951324,4.3514328,2.4903281,2819.0,0.274,-0.6713466,0.921112543,0.111941943,0.885454545,0.998266898,0.798029557,1.348285312,0.112529843,0.00418152,0.578046222,46.3551352
2820,0.071335964,1.7024672,3.7346265,2.4679236,2820.0,-0.364,-0.32807276,1.087558673,0.111941943,0.885454545,0.998266898,0.767651888,1.39419512,0.105344395,0.002132691,0.610138939,46.34030609
2821,0.069876904,1.9993201,3.1607308,2.664187,2821.0,0.276,-0.17277491,1.026175028,0.111941943,0.885454545,0.998266898,0.745484401,1.456924348,0.104741561,0.003243518,0.554291168,46.2387863
2822,0.071188087,2.0733886,1.8478804,2.182894,2822.0,-0.138,0.066361114,1.105796394,0.111941943,0.885454545,0.998266898,0.745484401,1.541912109,0.118425985,0.003820186,0.534260793,46.09083782
2823,0.059559554,0.90889376,-0.28856891,0.58193094,2823.0,-0.0701,0.21037726,1.079907159,0.111941943,0.885454545,0.998266898,0.745484401,1.596959991,0.156008153,0.002711385,0.563908521,45.95654188
2824,0.068860633,0.47945356,-0.92255491,-0.21030176,2824.0,0.209,0.51986825,1.01781999,0.1147128,0.885454545,0.998266898,0.745484401,1.743195395,0.245727113,0.003560133,0.578163015,45.78163123
2825,0.06463497,-0.16114669,-1.578065,-0.65242362,2825.0,0.0783,0.057165343,0.931084141,0.070182079,0.885454545,0.998266898,0.745484401,1.757803514,0.366005412,0.004032786,0.487927333,45.69119723
2826,0.054606633,0.10814714,-1.133368,-0.70236111,2826.0,-0.123,-0.61442256,1.590196013,0.155823139,0.885454545,0.998266898,0.745484401,1.671525498,0.48428989,0.001161879,0.473281534,45.58768898
2827,-0.00300507,0.56168723,-1.1312209,-0.85721231,2827.0,0.209,-0.5897643,1.187431922,0.24839183,0.885454545,0.998266898,0.745484401,1.713803841,0.58423409,0.004513469,0.53406926,45.57964939
2828,-0.000110584,0.8683399,-1.139119,-0.65841049,2828.0,0.198,-0.43632999,1.280781668,0.435796981,0.885454545,0.998266898,0.745484401,1.803239785,0.648804049,0.003656604,0.486716305,45.49171803
2829,0.002337221,1.1738552,-1.2388419,-0.327672,2829.0,-0.32,-0.38911974,1.035982392,0.672983434,0.885454545,0.998266898,0.745484401,1.778140734,0.63377945,0.002685733,0.520675842,45.48303963
2830,0.032838081,1.0138459,-1.2666646,-0.49607569,2830.0,0.171,-0.38806233,1.092011733,0.71349146,0.885454545,0.998266898,0.745484401,1.787800084,0.57149969,0.00505459,0.456137947,45.33695082
2831,-0.002999809,0.33936363,-1.8854234,-0.24680705,2831.0,-0.0029,-0.47230101,0.974571696,0.721298878,0.964545455,0.998266898,0.745484401,1.867260077,0.473657759,0.003231357,0.24888878,45.29531356
2832,0.0258767,-0.25444821,-1.8160288,0.41149032,2832.0,-0.303,-1.0594755,0.981664957,0.671712448,0.974545455,0.998266898,0.745484401,1.813886052,0.369759012,0.004887613,0.185549195,45.22368253
2833,-0.016028904,-1.0505755,-0.41662923,0.17999513,2833.0,0.349,-1.1958624,1.000988195,0.596899584,0.974545455,0.998266898,0.665024631,1.777380872,0.314040255,0.00466339,0.205367622,45.24055564
2834,-0.02822497,-1.1064317,0.4956114,-0.3683784,2834.0,-0.196,-1.0779439,1.005792865,0.43249589,0.974545455,0.998266898,0.665024631,1.795820262,0.299115053,0.004826219,0.225977471,45.25451039
2835,-0.011836739,-0.83385164,0.92196912,-0.16484332,2835.0,-0.116,-0.87325275,0.999370413,0.312116557,0.974545455,0.998266898,0.665024631,1.756372351,0.323125582,0.005843973,0.24546095,45.36136613
2836,-0.036403475,0.43099269,1.7753687,0.19644937,2836.0,0.503,-0.58683306,0.997303234,0.159099429,0.974545455,0.998266898,0.665024631,1.690455474,0.385114572,0.004362285,0.361965896,45.47658704
2837,-0.040165924,1.4244932,1.6277447,-0.002059695,2837.0,-0.184,-0.52605343,0.990529691,0.256336914,0.974545455,0.998266898,0.665024631,1.645492018,0.442303834,0.006416914,0.463130521,45.56492669
2838,-0.023635125,1.4910005,0.55878955,-0.086328924,2838.0,-0.337,-0.43909359,0.991156038,0.448812091,0.974545455,0.998266898,0.665024631,1.721256958,0.463077144,0.007938721,0.664147048,45.62705519
2839,-0.012323624,1.5483785,-0.004548857,0.47318864,2839.0,0.538,-0.5412057,1.008305741,0.465964834,0.974545455,0.998266898,0.665024631,1.62672145,0.494767844,0.005406826,0.69272113,45.63964617
2840,-0.005126297,1.4012663,-0.10456406,0.52966601,2840.0,-0.509,-0.013276099,0.994934273,0.528086723,0.94,0.998266898,0.665024631,1.752049325,0.552786712,0.0093268,0.649073571,45.59003194
2841,0.013429138,0.79159987,-0.071406141,0.077932201,2841.0,0.537,-0.43402147,1.009051707,0.485093835,0.9,0.998266898,0.665024631,1.771474873,0.581595315,0.010081702,0.666594008,45.55504992
2842,0.011227626,-0.069250323,0.52438641,-0.01588241,2842.0,-0.105,-0.42533782,0.987956638,0.410862481,0.892727273,0.998266898,0.665024631,1.839200221,0.594818163,0.009221783,0.668313607,45.50928312
2843,0.008482679,-0.10950366,0.94281781,-0.22285865,2843.0,-0.3,-0.63600755,0.959007487,0.507660607,0.889090909,0.998266898,0.665024631,1.705202294,0.61373759,0.012700279,0.702995981,45.47336077
2844,0.017085973,-0.36809254,0.95376563,-1.0584214,2844.0,0.819,-0.50929928,1.004759236,0.673046881,0.889090909,0.998266898,0.665024631,1.666411192,0.627703392,0.010264333,0.698632265,45.46541501
2845,-0.017652734,-0.34382376,1.2098891,-0.8678,2845.0,-0.839,-1.008865,1.006662278,0.771855872,0.892727273,0.998266898,0.665024631,1.518095136,0.619595467,0.010236232,0.699602962,45.49906995
2846,-0.018420565,-0.48277202,0.77279097,-0.71238995,2846.0,0.576,-1.0797659,0.989390134,0.577084358,0.896363636,0.998266898,0.665024631,1.492419571,0.633478849,0.011600288,0.706177061,45.54541199
2847,-0.013063882,-0.45682496,0.42271823,0.11060979,2847.0,-0.209,-1.0562044,0.991086114,0.49674625,0.896363636,0.998266898,0.665024631,1.374004655,0.679180548,0.014308246,0.718343819,45.62845164
2848,-0.021921057,-0.58321416,0.069094039,0.66596568,2848.0,-0.398,-0.98034883,0.996673122,0.618957555,0.896363636,0.998266898,0.665024631,1.381501811,0.720284952,0.008191127,0.698080656,45.67392718
2849,0.000369164,-0.49227658,0.70245898,0.47825268,2849.0,0.888,-0.80238813,1.011483771,0.70768816,0.896363636,0.998266898,0.665024631,1.402618421,0.737900545,0.009705515,0.718683508,45.77650807
2850,0.006062066,-0.29665756,0.83298296,0.51785386,2850.0,-0.568,-0.49683398,1.039072638,0.751271143,0.896363636,0.998266898,0.665024631,1.451854532,0.749653873,0.01291174,0.739892559,45.88763157
2851,-0.000271115,0.2130444,1.6441884,0.77110595,2851.0,-0.0169,-0.76898581,1.010247156,0.753812248,0.896363636,0.998266898,0.852216749,1.429620985,0.737070766,0.007201036,0.709196056,45.91707081
2852,0.032111542,0.41176236,2.1456058,0.12970756,2852.0,0.457,-0.77930379,1.005805923,0.763908103,0.896363636,0.998266898,0.852216749,1.460308105,0.703013019,0.006087269,0.72637589,45.94574344
2853,0.006645985,0.7140891,2.0249701,0.36976737,2853.0,-0.744,-0.69759351,2.015156474,0.759563293,0.896363636,0.998266898,0.852216749,1.455078009,0.65499554,0.009468159,0.714361482,46.02077188
2854,0.007662116,1.1107616,1.0729029,1.0479954,2854.0,0.665,-0.7385664,2.607645691,0.769336871,0.896363636,0.998266898,0.852216749,1.39744465,0.592706905,0.001633653,0.688203242,46.01619465
2855,0.066281226,1.4775862,0.69713098,0.31028038,2855.0,-0.0631,-0.48031825,1.767110108,0.783948754,0.896363636,0.998266898,0.852216749,1.421005034,0.483338709,0.000275697,0.640036059,45.98459126
2856,0.033268104,1.2117623,0.83902889,0.18941949,2856.0,0.0191,-0.21521503,0.99374478,0.621171766,0.896363636,0.998266898,0.852216749,1.379828591,0.384453526,0.000246554,0.656992799,45.99231014
2857,0.032833641,1.4703138,0.098455399,0.18044117,2857.0,-0.00668,0.069100469,0.91261655,0.523167309,0.896363636,0.998266898,0.852216749,1.295255684,0.316667482,0.000803307,0.47817077,45.98346527
2858,0.045578277,2.2903388,1.8553679,-0.52292901,2858.0,0.0658,0.26275623,1.04630483,0.531743286,0.896363636,0.998266898,0.852216749,1.202310509,0.290539508,0.000266183,0.15107252,45.98633252
2859,0.052745859,1.5742286,2.0331039,0.16424087,2859.0,0.0389,1.1140157,1.598842006,0.277669621,0.896363636,0.998266898,0.852216749,1.17256626,0.299332557,0.000237568,0.12605523,46.00299409
2860,0.026145094,0.48167723,1.5824496,0.99049175,2860.0,-0.0659,0.83672827,1.995491495,0.190643639,0.896363636,0.998266898,0.852216749,1.05083721,0.343294049,0.000326189,0.123742458,46.03179287
2861,0.039381686,0.11886621,0.69817269,0.90182555,2861.0,0.00631,1.2162402,1.554051399,0.201446103,0.896363636,0.98440208,0.852216749,1.037879449,0.401474893,0.000697125,0.131295502,46.04839164
2862,0.035757487,-0.055094153,0.90280098,1.3012933,2862.0,0.0944,1.7541171,1.166916342,0.313582349,0.896363636,0.983535529,0.852216749,1.034191669,0.451206478,0.000316591,0.137646115,46.04740149
2863,0.036572439,-0.8783412,-0.36377019,1.2978438,2863.0,0.0383,1.290795,1.285386924,0.459454044,0.896363636,0.983535529,0.852216749,1.018051247,0.472256268,0.000160873,0.241452936,45.96887617
2864,0.051384058,-0.53224981,-0.40048891,0.51022071,2864.0,0.0259,1.3096766,1.621813193,0.485283988,0.896363636,0.989601386,0.852216749,1.064109972,0.477569627,0.010231478,0.375842803,45.88891824
2865,0.050534251,-0.37540817,-0.14300834,0.15484108,2865.0,0.0946,0.63508719,1.237412643,0.482768433,0.896363636,0.994800693,0.852216749,1.190654112,0.476976656,0.011420085,0.374944391,45.80645961
2866,0.047037263,-0.15906629,-0.048131175,-0.18517259,2866.0,-0.0607,1.1066096,1.347061153,0.491796713,0.896363636,0.994800693,0.852216749,1.193656408,0.474248995,0.000363638,0.380990467,45.74144522
2867,0.040453939,-0.19230014,-0.42461687,-0.50019199,2867.0,0.0274,-0.36478105,1.415138371,0.501313717,0.896363636,0.994800693,0.852216749,1.207550117,0.473846174,0.001092419,0.373570357,45.69671706
2868,0.022143746,-0.26359671,-0.59042954,-0.41109946,2868.0,0.0318,0.22500041,0.983543646,0.503440614,0.896363636,0.994800693,0.852216749,1.213681309,0.475078859,0.000952648,0.282261733,45.70591693
2869,0.011454622,-0.62870294,-0.003385822,-0.22748584,2869.0,0.045,0.34258097,1.231317485,0.5016572,0.896363636,0.994800693,0.852216749,1.161156874,0.475618111,0.000946802,0.373583098,45.69340869
2870,0.01600357,-0.18554026,0.13258512,-0.47943309,2870.0,-0.0264,0.78240675,0.914713707,0.454829452,0.896363636,0.994800693,0.852216749,1.036162692,0.473723087,0.001691082,0.35296227,45.68150648
2871,0.006949665,0.014917878,0.75410342,0.36713707,2871.0,-0.035,-0.91191989,2.020552765,0.492891335,0.896363636,0.989601386,0.852216749,1.033351779,0.468285267,0.00128059,0.351589334,45.69967408
2872,0.002481099,1.274712,1.1156538,0.64847612,2872.0,0.13,-1.184311,1.430431696,0.497728511,0.896363636,0.98440208,0.852216749,1.016483542,0.4572996,0.000776642,0.36001719,45.71657407
2873,0.016838537,1.251495,1.1317136,0.31552419,2873.0,-0.0151,-1.0899112,0.993767063,0.530695593,0.896363636,0.98440208,0.88998358,1.007088622,0.444098257,0.000454337,0.354255766,45.71222898
2874,0.010926063,2.4235451,0.1437647,-0.19228858,2874.0,0.0623,-1.0290561,0.911485365,0.491779254,0.896363636,0.980069324,0.88998358,1.010220277,0.431321911,0.000627432,0.359220384,45.72682602
2875,0.00664117,2.1447153,-0.29785094,-0.1625156,2875.0,-0.0393,-0.86671126,0.9972938,0.44085441,0.896363636,0.949740035,0.88998358,1.007805675,0.427083084,0.00059367,0.125204285,45.73241972
2876,0.015912577,1.9676793,-1.5193266,-0.81784952,2876.0,0.0627,-1.0639241,1.004764214,0.439617958,0.896363636,0.949740035,0.88998358,1.007748216,0.427803609,0.000449512,0.148054221,45.71353482
2877,0.024622194,0.53626275,-1.2618014,-1.371891,2877.0,0.0253,-1.1190648,1.034508345,0.431695505,0.896363636,0.949740035,0.88998358,1.007849222,0.429207374,0.000341091,0.254647037,45.71217759
